"X","Y","T","DOY","NAME","POP","N"
7.47575804,53.24207605,2020-04-04,95,"Leer",169809,1
7.47575804,53.24207605,2020-04-09,100,"Leer",169809,3
7.47575804,53.24207605,2020-04-21,112,"Leer",169809,3
7.47575804,53.24207605,2020-04-22,113,"Leer",169809,1
7.47575804,53.24207605,2020-05-25,146,"Leer",169809,4
7.47575804,53.24207605,2020-05-26,147,"Leer",169809,5
7.47575804,53.24207605,2020-05-28,149,"Leer",169809,4
7.47575804,53.24207605,2020-05-29,150,"Leer",169809,3
7.47575804,53.24207605,2020-03-04,64,"Leer",169809,1
7.47575804,53.24207605,2020-03-25,85,"Leer",169809,5
7.47575804,53.24207605,2020-03-26,86,"Leer",169809,3
7.47575804,53.24207605,2020-03-29,89,"Leer",169809,1
7.47575804,53.24207605,2020-04-01,92,"Leer",169809,3
7.47575804,53.24207605,2020-04-12,103,"Leer",169809,2
7.47575804,53.24207605,2020-04-16,107,"Leer",169809,3
7.47575804,53.24207605,2020-04-18,109,"Leer",169809,3
7.47575804,53.24207605,2020-04-28,119,"Leer",169809,2
7.47575804,53.24207605,2020-04-29,120,"Leer",169809,1
7.47575804,53.24207605,2020-05-27,148,"Leer",169809,6
7.47575804,53.24207605,2020-06-06,158,"Leer",169809,1
7.47575804,53.24207605,2020-03-21,81,"Leer",169809,1
7.47575804,53.24207605,2020-03-27,87,"Leer",169809,3
7.47575804,53.24207605,2020-04-03,94,"Leer",169809,5
7.47575804,53.24207605,2020-04-06,97,"Leer",169809,3
7.47575804,53.24207605,2020-04-11,102,"Leer",169809,1
7.47575804,53.24207605,2020-04-13,104,"Leer",169809,2
7.47575804,53.24207605,2020-04-15,106,"Leer",169809,5
7.47575804,53.24207605,2020-04-19,110,"Leer",169809,1
7.47575804,53.24207605,2020-04-26,117,"Leer",169809,1
7.47575804,53.24207605,2020-05-18,139,"Leer",169809,1
7.47575804,53.24207605,2020-05-22,143,"Leer",169809,5
7.47575804,53.24207605,2020-05-24,145,"Leer",169809,4
7.47575804,53.24207605,2020-05-30,151,"Leer",169809,2
7.47575804,53.24207605,2020-06-17,169,"Leer",169809,1
7.47575804,53.24207605,2020-03-15,75,"Leer",169809,2
7.47575804,53.24207605,2020-03-24,84,"Leer",169809,3
7.47575804,53.24207605,2020-04-05,96,"Leer",169809,5
7.47575804,53.24207605,2020-05-23,144,"Leer",169809,4
7.47575804,53.24207605,2020-06-04,156,"Leer",169809,1
7.47575804,53.24207605,2020-06-10,162,"Leer",169809,3
7.47575804,53.24207605,2020-04-08,99,"Leer",169809,1
7.47575804,53.24207605,2020-04-14,105,"Leer",169809,1
7.47575804,53.24207605,2020-04-17,108,"Leer",169809,2
7.47575804,53.24207605,2020-05-05,126,"Leer",169809,1
7.47575804,53.24207605,2020-05-08,129,"Leer",169809,1
7.47575804,53.24207605,2020-05-20,141,"Leer",169809,2
7.47575804,53.24207605,2020-06-03,155,"Leer",169809,1
7.47575804,53.24207605,2020-04-25,116,"Leer",169809,1
7.47575804,53.24207605,2020-04-30,121,"Leer",169809,1
7.47575804,53.24207605,2020-04-24,115,"Leer",169809,1
7.47575804,53.24207605,2020-05-06,127,"Leer",169809,1
8.3893775,52.98807436,2020-06-25,177,"Oldenburg",130144,13
8.3893775,52.98807436,2020-04-04,95,"Oldenburg",130144,6
8.3893775,52.98807436,2020-04-07,98,"Oldenburg",130144,7
8.3893775,52.98807436,2020-03-27,87,"Oldenburg",130144,9
8.3893775,52.98807436,2020-04-08,99,"Oldenburg",130144,4
8.3893775,52.98807436,2020-04-09,100,"Oldenburg",130144,4
8.3893775,52.98807436,2020-04-11,102,"Oldenburg",130144,3
8.3893775,52.98807436,2020-06-26,178,"Oldenburg",130144,13
8.3893775,52.98807436,2020-03-17,77,"Oldenburg",130144,2
8.3893775,52.98807436,2020-03-20,80,"Oldenburg",130144,3
8.3893775,52.98807436,2020-03-21,81,"Oldenburg",130144,6
8.3893775,52.98807436,2020-03-25,85,"Oldenburg",130144,10
8.3893775,52.98807436,2020-03-26,86,"Oldenburg",130144,10
8.3893775,52.98807436,2020-03-28,88,"Oldenburg",130144,44
8.3893775,52.98807436,2020-04-02,93,"Oldenburg",130144,11
8.3893775,52.98807436,2020-04-18,109,"Oldenburg",130144,4
8.3893775,52.98807436,2020-04-27,118,"Oldenburg",130144,2
8.3893775,52.98807436,2020-05-08,129,"Oldenburg",130144,2
8.3893775,52.98807436,2020-05-13,134,"Oldenburg",130144,1
8.3893775,52.98807436,2020-06-23,175,"Oldenburg",130144,11
8.3893775,52.98807436,2020-06-24,176,"Oldenburg",130144,7
8.3893775,52.98807436,2020-03-30,90,"Oldenburg",130144,5
8.3893775,52.98807436,2020-03-31,91,"Oldenburg",130144,5
8.3893775,52.98807436,2020-04-01,92,"Oldenburg",130144,20
8.3893775,52.98807436,2020-04-03,94,"Oldenburg",130144,5
8.3893775,52.98807436,2020-04-05,96,"Oldenburg",130144,1
8.3893775,52.98807436,2020-04-10,101,"Oldenburg",130144,4
8.3893775,52.98807436,2020-04-15,106,"Oldenburg",130144,3
8.3893775,52.98807436,2020-04-21,112,"Oldenburg",130144,1
8.3893775,52.98807436,2020-04-24,115,"Oldenburg",130144,1
8.3893775,52.98807436,2020-05-06,127,"Oldenburg",130144,2
8.3893775,52.98807436,2020-05-22,143,"Oldenburg",130144,1
8.3893775,52.98807436,2020-06-19,171,"Oldenburg",130144,1
8.3893775,52.98807436,2020-03-09,69,"Oldenburg",130144,1
8.3893775,52.98807436,2020-03-10,70,"Oldenburg",130144,2
8.3893775,52.98807436,2020-03-16,76,"Oldenburg",130144,3
8.3893775,52.98807436,2020-03-18,78,"Oldenburg",130144,2
8.3893775,52.98807436,2020-03-19,79,"Oldenburg",130144,3
8.3893775,52.98807436,2020-03-24,84,"Oldenburg",130144,7
8.3893775,52.98807436,2020-03-29,89,"Oldenburg",130144,1
8.3893775,52.98807436,2020-04-16,107,"Oldenburg",130144,3
8.3893775,52.98807436,2020-04-28,119,"Oldenburg",130144,1
8.3893775,52.98807436,2020-03-11,71,"Oldenburg",130144,1
8.3893775,52.98807436,2020-03-23,83,"Oldenburg",130144,3
8.3893775,52.98807436,2020-04-20,111,"Oldenburg",130144,1
8.3893775,52.98807436,2020-04-23,114,"Oldenburg",130144,6
8.3893775,52.98807436,2020-04-25,116,"Oldenburg",130144,2
8.3893775,52.98807436,2020-05-07,128,"Oldenburg",130144,1
8.3893775,52.98807436,2020-06-06,158,"Oldenburg",130144,1
8.3893775,52.98807436,2020-06-20,172,"Oldenburg",130144,1
8.3893775,52.98807436,2020-06-21,173,"Oldenburg",130144,1
8.3893775,52.98807436,2020-04-14,105,"Oldenburg",130144,1
8.3893775,52.98807436,2020-05-05,126,"Oldenburg",130144,1
8.3893775,52.98807436,2020-05-14,135,"Oldenburg",130144,1
8.3893775,52.98807436,2020-05-20,141,"Oldenburg",130144,1
8.3893775,52.98807436,2020-03-22,82,"Oldenburg",130144,1
8.3893775,52.98807436,2020-04-22,113,"Oldenburg",130144,1
8.3893775,52.98807436,2020-06-27,179,"Oldenburg",130144,2
8.3893775,52.98807436,2020-05-15,136,"Oldenburg",130144,1
8.3893775,52.98807436,2020-04-17,108,"Oldenburg",130144,3
8.3893775,52.98807436,2020-04-26,117,"Oldenburg",130144,1
8.3893775,52.98807436,2020-04-29,120,"Oldenburg",130144,1
8.3893775,52.98807436,2020-06-01,153,"Oldenburg",130144,1
8.04509824,52.38159455,2020-04-04,95,"Osnabrück",357343,28
8.04509824,52.38159455,2020-04-20,111,"Osnabrück",357343,26
8.04509824,52.38159455,2020-04-03,94,"Osnabrück",357343,49
8.04509824,52.38159455,2020-04-11,102,"Osnabrück",357343,26
8.04509824,52.38159455,2020-03-25,85,"Osnabrück",357343,25
8.04509824,52.38159455,2020-03-28,88,"Osnabrück",357343,26
8.04509824,52.38159455,2020-03-30,90,"Osnabrück",357343,20
8.04509824,52.38159455,2020-04-07,98,"Osnabrück",357343,72
8.04509824,52.38159455,2020-04-10,101,"Osnabrück",357343,49
8.04509824,52.38159455,2020-05-11,132,"Osnabrück",357343,12
8.04509824,52.38159455,2020-03-21,81,"Osnabrück",357343,13
8.04509824,52.38159455,2020-03-29,89,"Osnabrück",357343,22
8.04509824,52.38159455,2020-03-31,91,"Osnabrück",357343,20
8.04509824,52.38159455,2020-04-08,99,"Osnabrück",357343,30
8.04509824,52.38159455,2020-04-09,100,"Osnabrück",357343,30
8.04509824,52.38159455,2020-04-15,106,"Osnabrück",357343,18
8.04509824,52.38159455,2020-04-21,112,"Osnabrück",357343,5
8.04509824,52.38159455,2020-03-16,76,"Osnabrück",357343,26
8.04509824,52.38159455,2020-03-17,77,"Osnabrück",357343,11
8.04509824,52.38159455,2020-03-18,78,"Osnabrück",357343,21
8.04509824,52.38159455,2020-03-19,79,"Osnabrück",357343,14
8.04509824,52.38159455,2020-03-20,80,"Osnabrück",357343,18
8.04509824,52.38159455,2020-03-22,82,"Osnabrück",357343,10
8.04509824,52.38159455,2020-03-23,83,"Osnabrück",357343,23
8.04509824,52.38159455,2020-03-24,84,"Osnabrück",357343,26
8.04509824,52.38159455,2020-03-26,86,"Osnabrück",357343,31
8.04509824,52.38159455,2020-04-02,93,"Osnabrück",357343,29
8.04509824,52.38159455,2020-04-06,97,"Osnabrück",357343,46
8.04509824,52.38159455,2020-04-13,104,"Osnabrück",357343,12
8.04509824,52.38159455,2020-04-14,105,"Osnabrück",357343,15
8.04509824,52.38159455,2020-04-16,107,"Osnabrück",357343,15
8.04509824,52.38159455,2020-04-17,108,"Osnabrück",357343,23
8.04509824,52.38159455,2020-04-18,109,"Osnabrück",357343,10
8.04509824,52.38159455,2020-04-22,113,"Osnabrück",357343,22
8.04509824,52.38159455,2020-04-24,115,"Osnabrück",357343,17
8.04509824,52.38159455,2020-04-25,116,"Osnabrück",357343,3
8.04509824,52.38159455,2020-04-26,117,"Osnabrück",357343,5
8.04509824,52.38159455,2020-04-30,121,"Osnabrück",357343,3
8.04509824,52.38159455,2020-05-04,125,"Osnabrück",357343,32
8.04509824,52.38159455,2020-05-07,128,"Osnabrück",357343,11
8.04509824,52.38159455,2020-05-09,130,"Osnabrück",357343,5
8.04509824,52.38159455,2020-05-13,134,"Osnabrück",357343,19
8.04509824,52.38159455,2020-05-16,137,"Osnabrück",357343,4
8.04509824,52.38159455,2020-05-18,139,"Osnabrück",357343,45
8.04509824,52.38159455,2020-05-19,140,"Osnabrück",357343,14
8.04509824,52.38159455,2020-05-22,143,"Osnabrück",357343,53
8.04509824,52.38159455,2020-05-25,146,"Osnabrück",357343,19
8.04509824,52.38159455,2020-05-27,148,"Osnabrück",357343,4
8.04509824,52.38159455,2020-05-29,150,"Osnabrück",357343,3
8.04509824,52.38159455,2020-05-31,152,"Osnabrück",357343,4
8.04509824,52.38159455,2020-06-03,155,"Osnabrück",357343,2
8.04509824,52.38159455,2020-06-06,158,"Osnabrück",357343,3
8.04509824,52.38159455,2020-06-08,160,"Osnabrück",357343,2
8.04509824,52.38159455,2020-06-09,161,"Osnabrück",357343,1
8.04509824,52.38159455,2020-03-13,73,"Osnabrück",357343,4
8.04509824,52.38159455,2020-03-27,87,"Osnabrück",357343,23
8.04509824,52.38159455,2020-04-01,92,"Osnabrück",357343,16
8.04509824,52.38159455,2020-04-05,96,"Osnabrück",357343,25
8.04509824,52.38159455,2020-04-19,110,"Osnabrück",357343,12
8.04509824,52.38159455,2020-04-27,118,"Osnabrück",357343,8
8.04509824,52.38159455,2020-04-29,120,"Osnabrück",357343,4
8.04509824,52.38159455,2020-05-05,126,"Osnabrück",357343,3
8.04509824,52.38159455,2020-05-06,127,"Osnabrück",357343,10
8.04509824,52.38159455,2020-05-26,147,"Osnabrück",357343,3
8.04509824,52.38159455,2020-06-10,162,"Osnabrück",357343,1
8.04509824,52.38159455,2020-03-05,65,"Osnabrück",357343,1
8.04509824,52.38159455,2020-03-09,69,"Osnabrück",357343,5
8.04509824,52.38159455,2020-05-02,123,"Osnabrück",357343,1
8.04509824,52.38159455,2020-05-08,129,"Osnabrück",357343,3
8.04509824,52.38159455,2020-05-12,133,"Osnabrück",357343,1
8.04509824,52.38159455,2020-05-14,135,"Osnabrück",357343,1
8.04509824,52.38159455,2020-05-15,136,"Osnabrück",357343,2
8.04509824,52.38159455,2020-05-23,144,"Osnabrück",357343,3
8.04509824,52.38159455,2020-06-13,165,"Osnabrück",357343,3
8.04509824,52.38159455,2020-06-23,175,"Osnabrück",357343,2
8.04509824,52.38159455,2020-06-25,177,"Osnabrück",357343,1
8.04509824,52.38159455,2020-03-15,75,"Osnabrück",357343,3
8.04509824,52.38159455,2020-04-12,103,"Osnabrück",357343,5
8.04509824,52.38159455,2020-05-20,141,"Osnabrück",357343,1
8.04509824,52.38159455,2020-05-21,142,"Osnabrück",357343,3
8.04509824,52.38159455,2020-06-04,156,"Osnabrück",357343,1
8.04509824,52.38159455,2020-06-11,163,"Osnabrück",357343,2
8.04509824,52.38159455,2020-06-15,167,"Osnabrück",357343,1
8.04509824,52.38159455,2020-03-06,66,"Osnabrück",357343,1
8.04509824,52.38159455,2020-04-23,114,"Osnabrück",357343,1
8.04509824,52.38159455,2020-06-02,154,"Osnabrück",357343,1
8.04509824,52.38159455,2020-06-24,176,"Osnabrück",357343,1
8.04509824,52.38159455,2020-04-28,119,"Osnabrück",357343,1
8.04509824,52.38159455,2020-05-28,149,"Osnabrück",357343,1
8.22305493,52.66019319,2020-05-04,125,"Vechta",141598,4
8.22305493,52.66019319,2020-06-08,160,"Vechta",141598,6
8.22305493,52.66019319,2020-06-13,165,"Vechta",141598,6
8.22305493,52.66019319,2020-03-30,90,"Vechta",141598,26
8.22305493,52.66019319,2020-03-31,91,"Vechta",141598,23
8.22305493,52.66019319,2020-05-06,127,"Vechta",141598,3
8.22305493,52.66019319,2020-06-10,162,"Vechta",141598,4
8.22305493,52.66019319,2020-06-17,169,"Vechta",141598,2
8.22305493,52.66019319,2020-03-11,71,"Vechta",141598,3
8.22305493,52.66019319,2020-03-17,77,"Vechta",141598,3
8.22305493,52.66019319,2020-03-18,78,"Vechta",141598,10
8.22305493,52.66019319,2020-03-19,79,"Vechta",141598,8
8.22305493,52.66019319,2020-03-21,81,"Vechta",141598,14
8.22305493,52.66019319,2020-03-23,83,"Vechta",141598,12
8.22305493,52.66019319,2020-03-25,85,"Vechta",141598,30
8.22305493,52.66019319,2020-03-27,87,"Vechta",141598,31
8.22305493,52.66019319,2020-04-01,92,"Vechta",141598,15
8.22305493,52.66019319,2020-04-02,93,"Vechta",141598,6
8.22305493,52.66019319,2020-04-03,94,"Vechta",141598,14
8.22305493,52.66019319,2020-04-05,96,"Vechta",141598,16
8.22305493,52.66019319,2020-04-09,100,"Vechta",141598,8
8.22305493,52.66019319,2020-04-17,108,"Vechta",141598,5
8.22305493,52.66019319,2020-04-20,111,"Vechta",141598,6
8.22305493,52.66019319,2020-04-27,118,"Vechta",141598,1
8.22305493,52.66019319,2020-05-05,126,"Vechta",141598,1
8.22305493,52.66019319,2020-05-09,130,"Vechta",141598,1
8.22305493,52.66019319,2020-05-14,135,"Vechta",141598,1
8.22305493,52.66019319,2020-05-18,139,"Vechta",141598,2
8.22305493,52.66019319,2020-03-20,80,"Vechta",141598,6
8.22305493,52.66019319,2020-04-06,97,"Vechta",141598,6
8.22305493,52.66019319,2020-04-07,98,"Vechta",141598,10
8.22305493,52.66019319,2020-04-08,99,"Vechta",141598,11
8.22305493,52.66019319,2020-04-11,102,"Vechta",141598,3
8.22305493,52.66019319,2020-04-15,106,"Vechta",141598,5
8.22305493,52.66019319,2020-04-19,110,"Vechta",141598,2
8.22305493,52.66019319,2020-04-21,112,"Vechta",141598,2
8.22305493,52.66019319,2020-04-24,115,"Vechta",141598,1
8.22305493,52.66019319,2020-04-25,116,"Vechta",141598,1
8.22305493,52.66019319,2020-05-02,123,"Vechta",141598,2
8.22305493,52.66019319,2020-06-05,157,"Vechta",141598,1
8.22305493,52.66019319,2020-06-11,163,"Vechta",141598,2
8.22305493,52.66019319,2020-03-16,76,"Vechta",141598,3
8.22305493,52.66019319,2020-03-26,86,"Vechta",141598,3
8.22305493,52.66019319,2020-03-28,88,"Vechta",141598,2
8.22305493,52.66019319,2020-04-14,105,"Vechta",141598,5
8.22305493,52.66019319,2020-04-16,107,"Vechta",141598,5
8.22305493,52.66019319,2020-04-22,113,"Vechta",141598,1
8.22305493,52.66019319,2020-04-23,114,"Vechta",141598,2
8.22305493,52.66019319,2020-06-24,176,"Vechta",141598,1
8.22305493,52.66019319,2020-06-25,177,"Vechta",141598,1
8.22305493,52.66019319,2020-06-29,181,"Vechta",141598,3
8.22305493,52.66019319,2020-06-30,182,"Vechta",141598,2
8.22305493,52.66019319,2020-03-24,84,"Vechta",141598,3
8.22305493,52.66019319,2020-04-10,101,"Vechta",141598,5
8.22305493,52.66019319,2020-04-29,120,"Vechta",141598,1
8.22305493,52.66019319,2020-05-15,136,"Vechta",141598,2
8.22305493,52.66019319,2020-06-04,156,"Vechta",141598,1
8.22305493,52.66019319,2020-03-14,74,"Vechta",141598,1
8.39015467,53.35583736,2020-03-27,87,"Wesermarsch",88624,7
8.39015467,53.35583736,2020-05-27,148,"Wesermarsch",88624,2
8.39015467,53.35583736,2020-06-07,159,"Wesermarsch",88624,4
8.39015467,53.35583736,2020-05-21,142,"Wesermarsch",88624,5
8.39015467,53.35583736,2020-05-24,145,"Wesermarsch",88624,2
8.39015467,53.35583736,2020-03-24,84,"Wesermarsch",88624,1
8.39015467,53.35583736,2020-03-25,85,"Wesermarsch",88624,14
8.39015467,53.35583736,2020-04-02,93,"Wesermarsch",88624,2
8.39015467,53.35583736,2020-05-20,141,"Wesermarsch",88624,3
8.39015467,53.35583736,2020-03-22,82,"Wesermarsch",88624,4
8.39015467,53.35583736,2020-06-18,170,"Wesermarsch",88624,1
8.39015467,53.35583736,2020-03-18,78,"Wesermarsch",88624,4
8.39015467,53.35583736,2020-03-26,86,"Wesermarsch",88624,7
8.39015467,53.35583736,2020-03-28,88,"Wesermarsch",88624,1
8.39015467,53.35583736,2020-04-04,95,"Wesermarsch",88624,1
8.39015467,53.35583736,2020-04-12,103,"Wesermarsch",88624,2
8.39015467,53.35583736,2020-05-29,150,"Wesermarsch",88624,2
8.39015467,53.35583736,2020-06-26,178,"Wesermarsch",88624,1
8.39015467,53.35583736,2020-03-19,79,"Wesermarsch",88624,1
8.39015467,53.35583736,2020-03-31,91,"Wesermarsch",88624,1
8.39015467,53.35583736,2020-04-01,92,"Wesermarsch",88624,2
8.39015467,53.35583736,2020-04-09,100,"Wesermarsch",88624,1
8.39015467,53.35583736,2020-06-04,156,"Wesermarsch",88624,1
8.39015467,53.35583736,2020-04-03,94,"Wesermarsch",88624,2
8.39015467,53.35583736,2020-04-10,101,"Wesermarsch",88624,1
7.70559493,53.57618569,2020-04-07,98,"Wittmund",56882,4
7.70559493,53.57618569,2020-05-20,141,"Wittmund",56882,7
7.70559493,53.57618569,2020-05-29,150,"Wittmund",56882,1
7.70559493,53.57618569,2020-05-21,142,"Wittmund",56882,2
7.70559493,53.57618569,2020-04-13,104,"Wittmund",56882,1
7.70559493,53.57618569,2020-05-02,123,"Wittmund",56882,1
7.70559493,53.57618569,2020-03-11,71,"Wittmund",56882,1
7.70559493,53.57618569,2020-03-25,85,"Wittmund",56882,2
7.70559493,53.57618569,2020-03-27,87,"Wittmund",56882,4
7.70559493,53.57618569,2020-03-30,90,"Wittmund",56882,1
7.70559493,53.57618569,2020-06-03,155,"Wittmund",56882,1
7.70559493,53.57618569,2020-03-14,74,"Wittmund",56882,2
7.70559493,53.57618569,2020-03-26,86,"Wittmund",56882,1
7.70559493,53.57618569,2020-03-28,88,"Wittmund",56882,2
7.70559493,53.57618569,2020-05-28,149,"Wittmund",56882,1
7.70559493,53.57618569,2020-03-23,83,"Wittmund",56882,1
7.70559493,53.57618569,2020-04-30,121,"Wittmund",56882,1
7.70559493,53.57618569,2020-05-06,127,"Wittmund",56882,1
7.70559493,53.57618569,2020-05-17,138,"Wittmund",56882,1
7.70559493,53.57618569,2020-05-22,143,"Wittmund",56882,1
7.70559493,53.57618569,2020-03-18,78,"Wittmund",56882,1
7.70559493,53.57618569,2020-04-02,93,"Wittmund",56882,1
7.70559493,53.57618569,2020-04-19,110,"Wittmund",56882,2
7.70559493,53.57618569,2020-04-16,107,"Wittmund",56882,1
8.78079381,53.11911624,2020-03-26,86,"Bremen",569352,31
8.78079381,53.11911624,2020-04-03,94,"Bremen",569352,32
8.78079381,53.11911624,2020-04-16,107,"Bremen",569352,44
8.78079381,53.11911624,2020-04-22,113,"Bremen",569352,108
8.78079381,53.11911624,2020-04-25,116,"Bremen",569352,13
8.78079381,53.11911624,2020-04-27,118,"Bremen",569352,7
8.78079381,53.11911624,2020-04-28,119,"Bremen",569352,37
8.78079381,53.11911624,2020-04-29,120,"Bremen",569352,38
8.78079381,53.11911624,2020-04-30,121,"Bremen",569352,19
8.78079381,53.11911624,2020-05-01,122,"Bremen",569352,11
8.78079381,53.11911624,2020-05-06,127,"Bremen",569352,46
8.78079381,53.11911624,2020-05-12,133,"Bremen",569352,19
8.78079381,53.11911624,2020-05-13,134,"Bremen",569352,29
8.78079381,53.11911624,2020-05-14,135,"Bremen",569352,22
8.78079381,53.11911624,2020-05-17,138,"Bremen",569352,10
8.78079381,53.11911624,2020-05-24,145,"Bremen",569352,12
8.78079381,53.11911624,2020-06-21,173,"Bremen",569352,2
8.78079381,53.11911624,2020-06-22,174,"Bremen",569352,4
8.78079381,53.11911624,2020-06-30,182,"Bremen",569352,5
8.78079381,53.11911624,2020-04-11,102,"Bremen",569352,13
8.78079381,53.11911624,2020-04-17,108,"Bremen",569352,12
8.78079381,53.11911624,2020-04-20,111,"Bremen",569352,6
8.78079381,53.11911624,2020-04-23,114,"Bremen",569352,15
8.78079381,53.11911624,2020-05-03,124,"Bremen",569352,16
8.78079381,53.11911624,2020-05-08,129,"Bremen",569352,22
8.78079381,53.11911624,2020-05-15,136,"Bremen",569352,21
8.78079381,53.11911624,2020-05-16,137,"Bremen",569352,19
8.78079381,53.11911624,2020-05-28,149,"Bremen",569352,19
8.78079381,53.11911624,2020-06-04,156,"Bremen",569352,10
8.78079381,53.11911624,2020-03-27,87,"Bremen",569352,20
8.78079381,53.11911624,2020-04-06,97,"Bremen",569352,5
8.78079381,53.11911624,2020-05-07,128,"Bremen",569352,27
8.78079381,53.11911624,2020-05-20,141,"Bremen",569352,17
8.78079381,53.11911624,2020-05-21,142,"Bremen",569352,16
8.78079381,53.11911624,2020-05-29,150,"Bremen",569352,17
8.78079381,53.11911624,2020-06-09,161,"Bremen",569352,15
8.78079381,53.11911624,2020-06-16,168,"Bremen",569352,13
8.78079381,53.11911624,2020-06-20,172,"Bremen",569352,8
8.78079381,53.11911624,2020-03-11,71,"Bremen",569352,11
8.78079381,53.11911624,2020-04-18,109,"Bremen",569352,17
8.78079381,53.11911624,2020-04-26,117,"Bremen",569352,14
8.78079381,53.11911624,2020-05-27,148,"Bremen",569352,22
8.78079381,53.11911624,2020-06-10,162,"Bremen",569352,15
8.78079381,53.11911624,2020-06-12,164,"Bremen",569352,6
8.78079381,53.11911624,2020-03-09,69,"Bremen",569352,6
8.78079381,53.11911624,2020-03-12,72,"Bremen",569352,6
8.78079381,53.11911624,2020-03-15,75,"Bremen",569352,3
8.78079381,53.11911624,2020-03-17,77,"Bremen",569352,8
8.78079381,53.11911624,2020-03-18,78,"Bremen",569352,9
8.78079381,53.11911624,2020-03-19,79,"Bremen",569352,38
8.78079381,53.11911624,2020-03-20,80,"Bremen",569352,24
